scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI1_00000,RI1,fast,Greedy-Time-Base,1,,5,231.306011,51.892067,25946.033734,0.0,0.0,0.0,0.0,0.0,149,0,3801764951|7904508941|5223364687|7891921889|3808609581,55.0164
eval_main_RI1_00000,RI1,fast,Greedy-Time-SoftPenalty,1,,5,231.306011,51.892067,25946.033734,0.0,0.0,0.0,0.0,0.0,149,0,3801764951|7904508941|5223364687|7891921889|3808609581,52.3406
eval_main_RI1_00000,RI1,fast,Greedy-HazardAware,1,,5,231.306011,51.892067,25946.033734,0.0,0.0,0.0,0.0,0.0,149,0,3801764951|7904508941|5223364687|7891921889|3808609581,53.6102
eval_main_RI1_00000,RI1,fast,Macro-DP-Oracle,1,,5,204.902681,46.025075,23012.537649,0.0,0.0,0.0,0.0,0.0,107,0,3808609581|3801764951|7904508941|5223364687|7891921889,0.2772
eval_main_RI1_00000,RI1,fast,Macro-DQN,1,,5,204.902681,46.025075,23012.537649,0.0,0.0,0.0,0.0,0.0,107,0,3808609581|3801764951|7904508941|5223364687|7891921889,45.5448
eval_main_RI1_00001,RI1,fast,Greedy-Time-Base,1,,5,158.000469,35.393991,17696.995725,0.0,0.0,0.0,0.0,0.0,125,0,6420190265|7958998574|1118275113|9109849943|5519918982,36.0872
eval_main_RI1_00001,RI1,fast,Greedy-Time-SoftPenalty,1,,5,158.000469,35.393991,17696.995725,0.0,0.0,0.0,0.0,0.0,125,0,6420190265|7958998574|1118275113|9109849943|5519918982,36.8426
eval_main_RI1_00001,RI1,fast,Greedy-HazardAware,1,,5,158.000469,35.393991,17696.995725,0.0,0.0,0.0,0.0,0.0,125,0,6420190265|7958998574|1118275113|9109849943|5519918982,40.4279
eval_main_RI1_00001,RI1,fast,Macro-DP-Oracle,1,,5,151.771663,33.971731,16985.865737,0.0,0.0,0.0,0.0,0.0,132,0,5519918982|6420190265|7958998574|1118275113|9109849943,0.0502
eval_main_RI1_00001,RI1,fast,Macro-DQN,1,,5,151.771663,33.971731,16985.865737,0.0,0.0,0.0,0.0,0.0,132,0,5519918982|6420190265|7958998574|1118275113|9109849943,44.7506
eval_main_RI1_00002,RI1,fast,Greedy-Time-Base,1,,5,107.222462,24.04356,12021.78013,0.0,0.0,0.0,0.0,0.0,74,0,1118275352|3801764944|3802751556|3527891385|9112351420,36.7472
eval_main_RI1_00002,RI1,fast,Greedy-Time-SoftPenalty,1,,5,107.222462,24.04356,12021.78013,0.0,0.0,0.0,0.0,0.0,74,0,1118275352|3801764944|3802751556|3527891385|9112351420,36.0135
eval_main_RI1_00002,RI1,fast,Greedy-HazardAware,1,,5,107.222462,24.04356,12021.78013,0.0,0.0,0.0,0.0,0.0,74,0,1118275352|3801764944|3802751556|3527891385|9112351420,42.9487
eval_main_RI1_00002,RI1,fast,Macro-DP-Oracle,1,,5,107.222462,24.04356,12021.78013,0.0,0.0,0.0,0.0,0.0,74,0,1118275352|3801764944|3802751556|3527891385|9112351420,0.0482
eval_main_RI1_00002,RI1,fast,Macro-DQN,1,,5,107.222462,24.04356,12021.78013,0.0,0.0,0.0,0.0,0.0,74,0,1118275352|3801764944|3802751556|3527891385|9112351420,45.4805
eval_main_RI1_00003,RI1,fast,Greedy-Time-Base,1,,5,198.333704,44.507942,22253.970832,0.0,0.0,0.0,0.0,0.0,122,0,311731301|4114239815|4061339771|7904837203|9110563705,49.2105
eval_main_RI1_00003,RI1,fast,Greedy-Time-SoftPenalty,1,,5,198.333704,44.507942,22253.970832,0.0,0.0,0.0,0.0,0.0,122,0,311731301|4114239815|4061339771|7904837203|9110563705,49.0154
eval_main_RI1_00003,RI1,fast,Greedy-HazardAware,1,,5,198.333704,44.507942,22253.970832,0.0,0.0,0.0,0.0,0.0,122,0,311731301|4114239815|4061339771|7904837203|9110563705,49.7756
eval_main_RI1_00003,RI1,fast,Macro-DP-Oracle,1,,5,198.333704,44.507942,22253.970832,0.0,0.0,0.0,0.0,0.0,122,0,311731301|4114239815|4061339771|7904837203|9110563705,0.0466
eval_main_RI1_00003,RI1,fast,Macro-DQN,1,,5,198.333704,44.507942,22253.970832,0.0,0.0,0.0,0.0,0.0,122,0,311731301|4114239815|4061339771|7904837203|9110563705,55.9319
eval_main_RI1_00004,RI1,fast,Greedy-Time-Base,1,,5,235.335786,52.77263,26386.314972,0.0,0.0,0.0,0.0,0.0,162,0,7958998560|3530013225|8107753807|3527889347|311731242,46.5747
eval_main_RI1_00004,RI1,fast,Greedy-Time-SoftPenalty,1,,5,235.335786,52.77263,26386.314972,0.0,0.0,0.0,0.0,0.0,162,0,7958998560|3530013225|8107753807|3527889347|311731242,46.5432
eval_main_RI1_00004,RI1,fast,Greedy-HazardAware,1,,5,235.335786,52.77263,26386.314972,0.0,0.0,0.0,0.0,0.0,162,0,7958998560|3530013225|8107753807|3527889347|311731242,46.4931
eval_main_RI1_00004,RI1,fast,Macro-DP-Oracle,1,,5,213.233099,47.858652,23929.326013,0.0,0.0,0.0,0.0,0.0,128,0,8107753807|3527889347|7958998560|3530013225|311731242,0.0546
eval_main_RI1_00004,RI1,fast,Macro-DQN,1,,5,213.233099,47.858652,23929.326013,0.0,0.0,0.0,0.0,0.0,128,0,8107753807|3527889347|7958998560|3530013225|311731242,50.7129
eval_main_RI1_00005,RI1,fast,Greedy-Time-Base,1,,5,266.142886,59.692693,29846.346732,0.0,0.0,0.0,0.0,0.0,178,0,3822514681|7927405968|9110710357|538693000|3804353833,54.0402
eval_main_RI1_00005,RI1,fast,Greedy-Time-SoftPenalty,1,,5,266.142886,59.692693,29846.346732,0.0,0.0,0.0,0.0,0.0,178,0,3822514681|7927405968|9110710357|538693000|3804353833,54.7481
eval_main_RI1_00005,RI1,fast,Greedy-HazardAware,1,,5,266.142886,59.692693,29846.346732,0.0,0.0,0.0,0.0,0.0,178,0,3822514681|7927405968|9110710357|538693000|3804353833,55.6808
eval_main_RI1_00005,RI1,fast,Macro-DP-Oracle,1,,5,266.142886,59.692693,29846.346732,0.0,0.0,0.0,0.0,0.0,178,0,3822514681|7927405968|9110710357|538693000|3804353833,0.0564
eval_main_RI1_00005,RI1,fast,Macro-DQN,1,,5,266.142886,59.692693,29846.346732,0.0,0.0,0.0,0.0,0.0,178,0,3822514681|7927405968|9110710357|538693000|3804353833,53.6251
eval_main_RI1_00006,RI1,fast,Greedy-Time-Base,1,,5,232.206651,52.1293,26064.650077,0.0,0.0,0.0,0.0,0.0,134,0,8725225492|3802951352|3527889180|6377521020|3802786581,47.4956
eval_main_RI1_00006,RI1,fast,Greedy-Time-SoftPenalty,1,,5,232.206651,52.1293,26064.650077,0.0,0.0,0.0,0.0,0.0,134,0,8725225492|3802951352|3527889180|6377521020|3802786581,48.5547
eval_main_RI1_00006,RI1,fast,Greedy-HazardAware,1,,5,232.206651,52.1293,26064.650077,0.0,0.0,0.0,0.0,0.0,134,0,8725225492|3802951352|3527889180|6377521020|3802786581,48.9292
eval_main_RI1_00006,RI1,fast,Macro-DP-Oracle,1,,5,194.040552,43.543071,21771.535635,0.0,0.0,0.0,0.0,0.0,120,0,3802786581|8725225492|3802951352|3527889180|6377521020,0.0492
eval_main_RI1_00006,RI1,fast,Macro-DQN,1,,5,194.040552,43.543071,21771.535635,0.0,0.0,0.0,0.0,0.0,120,0,3802786581|8725225492|3802951352|3527889180|6377521020,50.4365
eval_main_RI1_00007,RI1,fast,Greedy-Time-Base,1,,5,190.680439,42.718882,21359.440919,0.0,0.0,0.0,0.0,0.0,149,0,4921537621|1118275244|3527889347|1251436647|3804434992,41.587
eval_main_RI1_00007,RI1,fast,Greedy-Time-SoftPenalty,1,,5,190.680439,42.718882,21359.440919,0.0,0.0,0.0,0.0,0.0,149,0,4921537621|1118275244|3527889347|1251436647|3804434992,40.0391
eval_main_RI1_00007,RI1,fast,Greedy-HazardAware,1,,5,190.680439,42.718882,21359.440919,0.0,0.0,0.0,0.0,0.0,149,0,4921537621|1118275244|3527889347|1251436647|3804434992,42.1053
