scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_risk_time_tradeoff_RI2_00019,RI2,fast,Greedy-Time-SoftPenalty,1,,5,348.792856,70.870819,25407.981687,0.0,3.319584,31.515267,33.175059,33.175059,175,0,3530013062|7872241810|7904547306|3527891609|538693003,46.2306
eval_risk_time_tradeoff_RI2_00019,RI2,fast,Greedy-HazardAware,1,,5,348.792856,70.870819,25407.981687,0.0,3.319584,31.515267,33.175059,33.175059,175,0,3530013062|7872241810|7904547306|3527891609|538693003,45.3265
eval_risk_time_tradeoff_RI2_00019,RI2,fast,Macro-DP-Oracle,1,,5,327.048609,62.939053,19567.546315,0.0,1.683163,45.82689,46.668471,46.668471,164,0,538693003|3530013062|7872241810|7904547306|3527891609,0.0497
eval_risk_time_tradeoff_RI2_00019,RI2,fast,Macro-DQN,1,,5,332.762527,67.280552,23756.458683,0.0,3.319584,31.515267,33.175059,33.175059,162,0,3527891609|7904547306|7872241810|3530013062|538693003,51.032
eval_risk_time_tradeoff_RI2_00020,RI2,fast,Greedy-Time-Base,1,,5,569.375761,104.805017,26694.521768,0.0,6.364831,100.300112,103.482527,103.482527,174,0,6377521024|7907674609|6636845023|3803008154|5522594081,47.3351
eval_risk_time_tradeoff_RI2_00020,RI2,fast,Greedy-Time-SoftPenalty,1,,5,508.855904,96.100851,27499.504176,0.0,4.3753,79.223428,81.411078,81.411078,184,0,6377521024|7907674609|3803008154|6636845023|5522594081,52.4582
eval_risk_time_tradeoff_RI2_00020,RI2,fast,Greedy-HazardAware,1,,5,508.845086,96.11202,27614.041522,0.0,4.054737,79.223428,81.250797,81.250797,194,0,6377521024|7907674609|3803008154|6636845023|5522594081,63.4858
eval_risk_time_tradeoff_RI2_00020,RI2,fast,Macro-DP-Oracle,1,,5,508.845086,96.11202,27614.041522,0.0,4.054737,79.223428,81.250797,81.250797,194,0,6377521024|7907674609|6636845023|3803008154|5522594081,0.0685
eval_risk_time_tradeoff_RI2_00020,RI2,fast,Macro-DQN,1,,5,508.845086,96.11202,27614.041522,0.0,4.054737,79.223428,81.250797,81.250797,194,0,6377521024|7907674609|6636845023|3803008154|5522594081,50.9631
eval_risk_time_tradeoff_RI2_00021,RI2,fast,Greedy-Time-Base,1,,5,751.108826,124.210866,17203.231096,0.0,6.090601,196.927005,199.972306,199.972306,104,0,3801770868|6437434300|7904547306|8789783714|9998741436,27.3943
eval_risk_time_tradeoff_RI2_00021,RI2,fast,Greedy-Time-SoftPenalty,1,,5,619.155193,110.764557,25439.860215,0.0,4.192355,124.802582,126.89876,126.89876,171,0,8789783714|3801770868|7904547306|6437434300|9998741436,50.2908
eval_risk_time_tradeoff_RI2_00021,RI2,fast,Greedy-HazardAware,1,,5,619.155193,110.764557,25439.860215,0.0,4.192355,124.802582,126.89876,126.89876,171,0,8789783714|3801770868|7904547306|6437434300|9998741436,53.974
eval_risk_time_tradeoff_RI2_00021,RI2,fast,Macro-DP-Oracle,1,,5,564.930227,99.222448,20686.591072,0.0,4.229107,121.996135,124.110688,124.110688,139,0,9998741436|8789783714|3801770868|7904547306|6437434300,0.0576
eval_risk_time_tradeoff_RI2_00021,RI2,fast,Macro-DQN,1,,5,564.930227,99.222448,20686.591072,0.0,4.229107,121.996135,124.110688,124.110688,139,0,9998741436|8789783714|3801770868|7904547306|6437434300,50.6041
eval_risk_time_tradeoff_RI2_00022,RI2,fast,Greedy-Time-Base,1,,5,716.900901,122.531944,21476.824852,0.0,6.163543,169.948101,173.029872,173.029872,121,0,311734659|3527890431|9998741437|1118275245|9109808232,44.3444
eval_risk_time_tradeoff_RI2_00022,RI2,fast,Greedy-Time-SoftPenalty,1,,5,655.869296,116.50272,25627.810557,0.0,5.1426,135.808779,138.380079,138.380079,153,0,311734659|3527890431|9998741437|9109808232|1118275245,58.7395
eval_risk_time_tradeoff_RI2_00022,RI2,fast,Greedy-HazardAware,1,,5,655.869296,116.50272,25627.810557,0.0,5.1426,135.808779,138.380079,138.380079,153,0,311734659|3527890431|9998741437|9109808232|1118275245,59.8482
